Black,Hispanic,Female,Amount,MPHover,Age,OutTown,OutState,StatePol
0,0,0,195,22,21,1,0,1
0,0,1,,15,48,1,0,0
0,0,1,50,10,24,1,0,1
0,1,0,105,22,27,1,0,1
0,0,1,240,29,26,1,0,0
0,0,0,215,24,22,1,0,1
0,0,0,145,17,18,0,0,0
0,0,0,75,10,27,1,0,1
0,0,0,195,22,56,0,0,1
0,0,1,75,29,23,1,0,1
0,0,0,175,20,19,1,0,1
0,0,0,185,21,41,1,0,1
0,0,0,95,17,24,1,0,1
0,0,1,75,17,32,1,0,0
0,0,0,175,20,25,1,0,1
0,0,0,75,17,19,1,0,1
0,0,1,125,15,27,1,0,1
0,0,0,125,15,18,0,0,0
0,0,0,75,15,26,1,0,0
0,0,0,175,20,30,1,1,1
0,0,0,,15,38,0,0,0
0,0,1,175,20,42,1,0,1
1,0,1,75,19,55,1,0,0
0,0,0,205,23,22,1,0,1
0,1,0,100,15,46,0,0,0
0,0,1,,20,17,1,0,0
0,0,0,245,27,28,1,0,1
0,1,0,,12,20,0,0,0
0,0,1,75,10,32,1,0,1
0,0,0,175,20,35,1,0,1
0,0,1,75,15,31,1,0,1
0,1,1,75,17,25,1,0,1
0,1,1,,22,20,0,0,0
0,0,0,155,18,42,0,0,0
0,0,1,75,10,25,1,0,1
0,0,0,,20,27,0,0,0
0,0,0,135,16,19,1,0,0
0,0,0,125,15,36,1,0,1
0,0,0,75,15,20,0,0,0
0,0,0,175,20,59,1,0,1
0,0,0,,15,36,1,0,1
0,0,0,195,22,19,0,0,0
0,0,0,,17,21,0,0,0
0,0,0,75,15,28,1,0,1
0,0,1,135,16,40,1,0,1
0,0,0,145,18,48,1,0,1
0,0,1,175,21,29,1,0,1
1,0,0,125,15,38,0,0,0
0,0,1,135,16,22,0,0,0
0,0,0,235,26,60,1,0,1
0,0,0,145,28,27,1,0,1
0,0,0,135,16,22,1,0,1
0,0,1,155,30,47,1,1,1
0,0,0,,20,75,1,0,0
0,0,0,275,30,49,1,1,1
0,0,0,,12,50,0,0,0
0,0,0,75,21,39,1,0,1
0,0,1,100,27,31,1,0,0
0,1,1,165,19,20,1,0,1
0,0,0,125,15,17,0,0,0
0,0,0,125,15,20,1,1,1
0,0,0,75,10,31,1,0,1
0,0,0,50,20,24,1,0,0
0,0,0,170,22,22,1,0,1
0,0,0,175,20,21,1,0,1
0,0,0,145,17,40,0,0,0
0,1,0,195,22,32,1,0,0
0,0,1,245,27,31,1,0,1
0,0,0,125,15,58,1,0,1
0,0,0,185,21,27,1,0,1
0,0,1,,15,51,1,0,1
0,0,1,155,26,40,1,0,1
0,0,1,75,12,28,1,0,0
0,0,1,235,26,24,1,0,1
0,0,0,,15,26,1,0,0
0,0,0,215,24,22,1,0,1
0,0,0,,20,37,1,0,1
0,0,0,75,19,56,1,0,1
0,0,0,145,17,29,1,0,1
0,0,1,75,15,52,0,0,0
0,0,0,195,22,39,1,1,1
0,0,0,75,20,26,1,0,1
0,0,0,,13,25,1,0,0
0,0,0,75,14,47,0,0,0
0,0,0,75,15,31,1,1,1
0,0,1,75,22,41,0,0,0
0,0,0,,15,51,0,0,0
0,0,0,275,30,44,1,0,1
0,0,0,125,15,24,1,0,1
0,0,1,75,21,28,1,0,0
0,0,0,185,21,32,1,1,1
0,1,0,75,20,20,0,0,0
0,0,0,265,29,21,1,1,1
0,0,1,95,22,44,1,0,1
0,0,0,175,20,26,1,0,1
0,0,1,155,18,44,1,0,1
0,0,1,,15,48,0,0,0
0,0,0,225,25,44,1,0,1
0,0,0,275,30,32,1,0,1
0,0,0,205,23,62,1,1,1
0,0,0,75,20,31,0,0,0
0,0,0,145,17,46,1,0,1
0,0,0,95,21,28,1,0,1
0,0,0,155,20,31,1,0,1
0,0,0,185,21,22,1,0,1
0,0,0,135,16,17,0,0,0
0,0,0,185,21,32,1,0,1
0,0,1,95,19,48,1,0,1
0,0,0,175,20,21,1,1,1
0,0,1,75,10,38,1,0,1
0,0,0,,19,26,1,0,1
0,0,0,175,20,33,1,0,1
0,0,0,155,18,41,1,0,1
0,0,1,50,14,49,0,0,0
0,0,1,75,10,46,1,0,0
0,0,1,175,20,38,1,0,1
0,0,1,,15,23,0,0,0
0,0,0,105,24,26,0,0,1
0,0,0,225,25,37,0,0,1
0,0,0,155,18,30,1,0,1
0,0,1,75,10,18,1,0,1
0,0,0,205,23,24,1,0,1
0,0,0,145,17,19,1,0,1
0,0,1,225,25,26,1,0,1
0,0,0,,18,18,0,0,0
0,0,0,50,10,21,0,0,0
0,0,0,125,17,40,1,1,1
0,0,0,,19,20,0,0,0
0,0,1,200,24,22,1,1,1
0,0,1,115,24,39,1,0,1
0,0,0,125,15,49,1,0,1
0,0,1,,20,50,1,1,1
0,0,0,75,17,25,1,0,0
0,0,0,185,21,24,1,1,1
0,0,0,135,22,33,1,0,1
0,0,0,145,17,32,1,0,1
0,0,0,,14,23,0,0,0
0,1,0,175,20,25,1,0,1
0,0,1,,18,18,1,0,1
0,1,0,,15,19,1,0,0
0,1,0,245,27,37,1,0,1
0,0,0,255,28,32,1,0,1
0,0,0,75,10,38,1,0,1
0,0,0,75,10,24,1,0,1
0,0,0,205,23,31,1,0,1
0,0,1,115,24,23,1,0,1
0,0,0,,15,45,0,0,0
0,0,1,,10,45,1,0,1
0,0,0,135,26,29,1,0,1
0,0,0,,10,30,0,0,0
0,0,1,,15,20,0,0,0
0,0,0,,12,19,0,0,0
0,0,1,,13,41,0,0,0
0,0,0,,20,36,0,0,0
1,0,0,235,26,21,1,0,1
0,0,1,75,10,49,1,0,1
0,0,0,,14,44,0,0,0
0,0,0,75,21,46,1,0,1
0,0,0,,15,25,1,1,1
0,1,0,,15,34,1,0,1
0,0,1,205,23,32,1,0,1
0,0,0,,16,31,0,0,0
1,0,1,75,31,21,1,0,1
0,0,0,185,21,27,1,1,1
0,0,0,125,15,29,0,0,0
0,1,0,75,18,30,1,0,0
0,0,0,175,20,36,1,0,1
0,0,1,75,10,42,1,1,1
0,0,1,75,23,31,1,0,1
0,0,0,75,10,19,1,0,1
0,0,0,145,27,17,1,0,1
0,1,0,125,15,21,1,0,1
0,1,0,75,12,32,1,0,0
0,0,0,165,29,23,1,0,1
0,0,0,,22,34,0,0,0
0,0,1,145,17,42,1,0,0
0,0,0,205,23,34,1,0,1
0,0,0,125,15,29,0,0,1
0,0,1,,15,22,1,0,0
0,0,0,,19,52,1,0,0
0,0,0,225,25,28,1,0,0
0,0,1,,18,19,0,0,0
0,0,1,,7,43,0,0,1
0,0,0,115,23,30,0,0,1
0,0,0,,14,24,0,0,0
0,0,0,,10,19,1,0,0
1,0,0,125,24,29,1,0,1
0,0,0,165,21,31,1,0,1
0,0,1,225,25,48,1,0,1
0,0,1,125,15,25,1,1,1
0,0,0,225,25,47,1,0,1
0,0,1,,15,44,0,0,1
0,1,0,265,29,50,0,0,0
0,0,0,,18,59,0,0,0
0,0,0,175,20,40,1,0,1
0,1,0,75,17,38,1,0,0
0,0,1,,18,20,1,0,0
0,0,0,125,15,59,1,0,1
0,0,1,,21,35,1,0,0
0,0,1,105,25,23,1,0,1
0,0,1,175,20,38,1,1,1
0,0,1,,11,26,0,0,0
0,0,1,,10,33,0,0,0
0,0,0,175,20,32,1,0,1
0,0,0,75,15,35,1,1,0
0,0,0,50,14,60,1,0,0
1,0,0,75,10,42,0,0,1
0,0,0,75,21,46,0,0,0
0,0,1,,15,33,0,0,0
0,0,0,,16,53,1,0,0
0,0,1,165,19,47,1,1,1
0,0,0,100,16,37,0,0,0
0,0,0,,14,35,0,0,0
0,0,1,75,10,49,1,0,1
0,0,0,125,15,22,1,0,1
0,0,1,175,20,20,0,0,0
1,0,0,75,17,34,0,0,0
0,0,1,,21,19,1,0,1
0,1,0,120,17,21,0,0,0
0,0,0,75,28,24,0,0,1
0,0,0,75,26,22,1,0,1
0,0,1,205,23,18,1,0,1
0,0,1,75,17,34,0,0,0
0,1,0,,13,23,0,0,0
1,0,0,205,23,24,1,0,1
0,0,0,75,17,49,0,0,0
0,0,0,125,15,27,1,0,1
0,0,0,125,15,47,1,1,1
0,0,0,135,16,33,0,0,0
0,0,0,175,20,46,1,0,1
0,0,0,,10,43,1,0,1
0,0,0,155,18,31,1,0,1
0,1,0,75,10,23,1,1,0
0,0,1,175,23,45,1,1,1
0,1,0,195,22,44,1,0,1
0,0,1,155,18,28,1,1,1
0,0,1,145,17,21,1,0,1
1,0,0,100,15,19,0,0,0
0,0,1,75,15,27,1,0,1
0,0,0,145,17,43,1,1,1
0,0,0,185,21,64,1,0,1
0,0,0,75,19,46,1,0,0
0,0,1,75,19,22,1,0,1
0,0,0,,17,21,0,0,0
0,0,0,105,22,18,1,0,1
0,0,1,75,20,48,1,0,0
0,0,0,,12,45,0,0,0
0,0,0,245,27,40,1,0,1
0,0,1,,15,20,1,0,1
0,0,0,125,15,52,1,0,1
0,0,0,,14,55,1,0,0
0,0,0,75,10,24,1,0,1
0,0,0,75,20,21,0,0,0
0,0,0,135,16,47,1,0,0
0,0,0,95,12,25,1,0,0
0,0,0,115,21,35,1,0,0
0,0,1,75,17,53,1,0,0
0,0,0,125,15,24,1,0,0
0,0,0,115,14,26,1,0,0
0,0,0,175,20,22,1,1,0
0,0,1,,18,42,1,0,0
0,0,1,75,18,43,1,0,0
0,0,1,145,17,50,1,0,0
0,0,0,195,22,26,1,1,0
0,0,0,185,21,40,1,0,0
0,0,0,,13,29,1,0,1
0,0,1,,20,56,1,1,0
0,0,0,215,24,45,1,0,0
0,0,1,145,17,37,1,0,0
0,0,1,145,17,50,1,0,0
0,0,0,125,15,33,1,1,0
0,0,0,75,10,23,1,0,0
0,0,0,,16,58,0,0,0
0,0,1,75,10,22,1,1,0
0,0,1,,9,20,1,0,1
0,0,0,95,12,21,1,0,0
0,0,1,,17,18,0,0,0
0,0,0,95,23,21,1,0,0
0,0,0,165,19,58,1,1,0
0,0,0,105,13,52,1,0,0
0,0,0,,14,52,0,0,0
0,0,0,145,17,32,1,1,0
0,0,1,,17,38,1,0,0
0,0,0,85,11,18,0,0,0
0,0,1,,20,34,1,0,0
0,0,0,125,15,18,1,0,0
0,0,1,155,18,52,0,0,0
0,0,1,,10,40,0,0,0
0,0,0,75,10,21,1,0,1
0,0,1,225,25,31,1,0,1
0,0,0,75,15,42,0,0,0
0,0,1,,10,17,0,0,0
1,0,0,75,36,31,1,0,0
0,0,0,245,27,61,1,0,1
0,0,1,75,10,23,1,0,1
0,0,0,75,10,22,1,0,1
0,0,1,225,25,19,1,1,1
0,0,0,125,30,45,1,0,1
0,0,0,,5,19,1,0,1
0,0,1,,10,31,1,0,0
0,0,0,130,29,30,1,0,1
0,0,1,75,15,56,1,1,1
0,0,0,,9,51,0,0,0
0,0,0,225,25,50,0,0,1
0,0,0,,10,41,0,0,0
0,0,1,195,22,21,1,1,1
0,0,0,305,33,19,1,0,1
0,0,0,75,29,25,1,0,1
0,0,0,,9,54,0,0,0
0,0,1,150,20,18,0,0,0
0,0,0,,10,34,1,0,0
1,0,0,145,20,50,1,0,1
0,0,0,115,14,74,1,0,0
0,0,0,325,35,20,1,0,1
0,0,1,345,37,53,1,1,1
0,0,0,165,19,24,0,0,0
0,0,0,75,23,39,1,0,1
0,0,0,175,20,40,1,0,1
0,0,0,145,17,35,1,0,0
0,0,0,75,10,27,1,0,1
0,0,0,,9,20,1,0,0
0,0,0,175,20,54,1,0,1
0,0,1,265,29,27,1,0,1
0,1,1,155,17,36,1,0,0
0,0,0,75,17,57,0,0,0
0,0,1,315,34,21,1,0,1
0,0,0,235,26,31,1,0,1
0,0,0,265,29,31,1,0,0
0,0,1,325,35,22,1,1,1
0,0,1,,9,44,0,0,0
0,0,0,75,10,52,0,0,0
0,0,1,125,15,45,0,0,0
0,0,0,175,25,25,1,0,1
0,0,0,75,30,42,1,1,0
0,1,1,225,25,28,1,0,1
0,0,0,325,35,37,1,1,1
0,0,0,,10,66,1,0,0
0,0,0,75,10,31,1,0,1
0,0,0,75,18,45,1,0,1
0,0,0,,9,35,1,0,0
0,0,1,,15,33,1,0,1
0,1,0,255,28,29,1,1,1
0,0,0,195,22,23,1,0,0
0,0,0,,10,37,1,0,1
0,0,0,160,21,42,1,0,0
0,0,1,235,26,49,1,0,1
0,0,0,75,10,26,1,0,1
0,0,1,145,17,46,0,0,0
0,0,0,125,15,22,1,1,1
0,1,0,,9,27,1,0,0
0,0,1,125,15,23,1,1,0
0,0,0,120,17,43,0,0,0
0,0,0,75,14,32,1,0,0
0,0,1,,9,45,1,0,0
0,0,1,,10,48,1,0,1
0,0,0,,10,58,1,0,0
0,0,1,225,25,21,1,0,1
0,0,0,75,20,19,1,0,1
0,0,1,275,30,19,1,0,1
0,1,0,,10,23,1,0,1
0,0,0,75,34,39,1,0,1
0,0,0,120,26,30,1,0,1
0,0,0,215,24,33,0,0,0
0,0,0,75,17,55,1,0,0
0,0,0,75,20,30,1,0,0
0,0,1,135,16,54,0,0,0
1,0,0,75,23,26,1,0,1
0,0,1,,9,64,1,0,1
0,0,1,,10,46,1,1,1
0,0,0,75,10,25,1,0,0
0,0,0,225,25,51,1,1,1
0,0,0,205,20,34,1,0,1
0,0,0,,10,45,1,0,1
0,0,0,75,23,21,1,1,1
0,0,1,,10,42,1,0,0
0,0,0,75,15,31,1,0,1
0,0,0,150,33,34,1,0,1
0,0,0,255,28,18,0,0,0
0,0,1,305,33,17,1,0,0
0,0,0,,10,19,0,0,0
0,0,0,275,30,19,1,0,1
0,0,0,120,17,66,1,0,0
0,0,0,195,22,37,1,0,1
0,0,0,,10,40,1,1,1
0,0,0,225,25,42,1,0,1
0,0,0,,9,33,1,1,0
0,0,0,225,25,18,1,1,1
0,0,1,,5,35,1,0,1
0,1,1,100,15,31,1,0,0
0,0,1,75,10,32,1,0,1
0,0,0,,10,52,1,0,1
0,0,0,225,25,22,1,1,1
0,0,0,75,10,46,1,0,1
0,0,1,,10,65,1,0,0
0,0,1,75,30,70,1,0,1
0,0,0,160,21,72,0,0,0
1,0,0,125,28,30,1,0,1
0,0,0,,9,51,0,0,0
0,0,0,75,10,30,0,0,1
0,0,1,175,20,45,1,0,1
0,0,0,155,18,19,0,0,0
0,0,0,75,10,28,1,1,1
0,0,0,125,15,20,1,0,1
0,0,0,,10,38,1,0,1
0,0,1,,9,30,1,0,0
0,0,0,,9,23,1,0,0
0,0,0,,13,30,1,0,0
0,0,0,155,18,20,1,0,0
0,0,0,115,14,42,1,0,0
0,0,0,215,24,23,1,0,1
0,0,1,125,15,28,1,1,1
0,0,1,175,20,32,0,0,0
0,0,0,200,25,30,1,0,0
0,0,0,145,17,46,0,0,0
1,0,0,215,24,24,1,0,0
0,0,0,,18,22,1,1,1
0,0,0,135,16,42,0,0,0
0,0,0,,10,43,1,0,0
0,0,0,,15,37,1,1,1
0,0,0,225,25,33,1,1,1
0,0,0,,9,37,0,0,0
0,0,0,75,18,19,0,0,0
0,0,0,75,20,20,1,0,0
0,0,1,100,15,21,1,1,1
0,0,1,135,16,44,1,0,0
0,0,1,155,18,22,1,0,0
0,0,0,155,18,66,1,1,0
1,0,0,75,20,26,1,0,0
0,0,0,175,20,36,1,0,0
0,0,1,175,20,29,1,1,1
0,0,0,120,17,56,0,0,0
0,0,1,175,20,56,0,0,0
0,0,0,225,25,45,1,1,0
0,0,0,175,20,19,0,0,0
0,0,1,75,32,25,1,0,1
0,0,1,225,25,25,1,1,1
0,0,1,,5,20,1,0,1
0,0,0,295,32,19,1,0,1
0,0,1,75,10,20,1,0,1
0,0,0,,10,28,1,0,0
0,0,0,95,12,41,1,0,0
0,0,0,,9,37,1,0,0
0,0,1,215,24,28,1,0,1
0,0,0,255,28,34,1,0,1
0,0,1,85,21,38,0,0,0
0,0,0,285,31,39,1,1,0
0,0,0,115,14,37,1,0,0
0,1,0,175,20,24,1,0,1
0,1,0,75,10,24,1,0,1
0,0,0,175,20,30,1,0,0
0,0,0,175,15,22,1,1,1
0,0,0,100,15,18,1,0,0
0,0,0,165,19,21,1,1,0
0,0,1,,9,55,1,0,0
0,0,0,75,28,21,1,0,1
0,0,1,,9,38,1,0,0
0,0,0,275,30,33,1,0,1
0,0,0,125,15,33,1,0,1
0,0,0,175,20,33,1,0,0
0,0,1,125,15,48,1,0,0
0,0,0,160,21,29,1,0,0
0,0,1,125,15,40,1,0,1
0,0,0,75,20,52,1,0,1
0,0,0,125,27,37,1,0,1
0,0,0,415,44,25,1,0,1
0,0,0,185,21,24,1,1,1
0,0,0,75,10,73,1,0,0
0,0,0,325,35,27,1,0,0
0,0,0,275,30,27,1,1,1
0,0,0,75,25,42,1,0,0
0,0,0,125,15,56,1,0,1
0,0,0,225,25,23,1,0,1
0,0,1,175,20,37,1,0,1
0,0,1,345,37,49,1,1,1
0,0,0,75,10,48,1,0,1
0,0,0,50,23,42,1,0,1
0,0,0,205,23,23,1,0,1
0,0,1,155,18,45,1,0,0
0,0,0,175,30,38,1,0,1
0,0,0,75,19,23,1,0,1
0,0,1,215,24,38,0,0,0
0,0,0,75,5,17,0,0,0
0,0,1,265,29,17,1,0,1
0,0,1,,16,51,0,0,0
0,0,0,125,15,17,1,0,0
0,0,1,,10,23,1,0,0
0,0,0,155,18,50,1,1,0
0,0,0,75,10,58,0,0,0
0,0,1,75,10,46,1,0,0
0,0,1,,13,19,1,0,0
0,0,0,115,14,18,1,0,0
0,0,0,75,10,28,1,0,0
0,0,1,205,23,33,1,1,1
0,0,0,125,15,65,1,0,0
0,0,1,,10,42,0,0,0
0,0,1,,10,58,1,0,0
0,0,1,,10,45,1,0,0
0,0,1,,10,35,1,0,0
0,0,1,,20,48,1,0,0
0,0,0,135,16,40,1,0,0
0,0,0,155,18,50,1,0,0
0,0,0,,10,52,1,0,0
0,0,1,75,10,38,1,0,0
0,0,0,75,10,52,0,0,0
0,0,0,,10,55,1,0,0
0,0,1,,14,48,1,0,0
0,0,1,135,16,18,1,0,0
0,0,1,125,15,44,1,0,0
0,0,1,175,20,61,1,0,0
0,0,0,75,10,40,1,0,0
0,0,0,195,22,19,1,0,1
0,0,1,,10,34,0,0,0
0,0,1,115,14,41,1,0,0
0,0,1,,10,55,1,0,0
0,0,0,125,15,30,1,0,0
0,0,0,,10,30,1,0,0
0,0,0,75,10,20,1,0,0
0,0,0,,10,56,1,0,0
0,0,0,,13,48,1,0,0
0,0,0,75,10,19,1,0,0
0,0,1,,10,33,1,0,0
0,0,0,,12,29,1,0,0
0,0,0,,24,58,1,0,0
0,1,0,,9,35,1,0,0
0,0,0,,11,43,1,0,0
0,0,1,,13,57,0,0,0
0,0,0,,12,49,1,0,0
0,0,0,,13,64,1,0,0
0,0,0,,10,83,1,0,0
0,0,1,,21,48,0,0,0
0,0,0,,10,38,1,0,0
0,0,0,,10,46,1,0,0
0,0,0,,15,41,1,0,0
0,0,1,75,25,46,1,0,1
0,0,1,75,10,26,1,0,1
0,0,0,75,20,24,1,0,1
0,0,0,,10,43,1,0,0
0,0,1,,12,43,1,0,0
0,0,0,,10,41,0,0,0
0,0,1,,10,51,0,0,0
0,0,1,,10,26,1,0,0
0,0,0,,16,40,1,0,0
0,0,0,75,17,19,0,0,0
0,0,0,145,17,39,1,0,0
0,0,0,95,12,25,1,1,0
0,0,0,245,27,33,1,0,0
1,0,1,145,17,24,1,0,0
0,0,1,75,10,49,1,0,0
0,0,0,,5,18,1,0,1
0,0,1,50,10,28,1,0,0
0,0,0,225,25,26,1,0,0
0,0,1,,5,30,1,0,1
0,0,1,,10,45,1,0,0
0,0,0,145,17,34,1,0,0
0,0,0,75,17,54,1,0,0
0,0,1,,11,30,1,0,0
0,0,1,155,18,33,1,1,0
0,0,0,,13,45,1,0,0
0,0,0,145,17,74,1,0,0
0,0,1,,10,53,1,0,0
0,0,1,,10,24,1,0,0
0,0,1,165,19,41,1,0,0
0,0,0,,10,40,1,0,0
0,0,0,,10,37,1,0,0
0,0,0,,10,40,1,0,0
0,0,1,,10,40,1,0,0
0,0,1,135,16,49,1,0,0
0,0,1,,15,58,0,0,0
0,0,0,,10,56,1,0,0
0,0,0,75,10,45,1,0,0
0,0,0,75,22,35,1,0,0
0,0,0,,13,32,1,0,0
0,0,0,125,15,32,1,0,0
0,0,1,,10,34,1,0,0
0,0,1,,10,50,0,0,0
0,0,1,125,15,32,1,0,0
0,0,1,195,22,45,1,0,0
0,1,0,,15,42,1,0,0
0,1,0,75,10,26,1,0,0
0,0,1,75,10,40,1,0,0
0,0,0,,15,37,1,0,0
0,0,0,,10,38,0,0,0
0,0,0,,10,73,0,0,0
0,0,1,,14,37,1,0,0
0,0,0,,10,53,1,1,0
0,0,0,165,19,55,1,0,0
0,0,1,75,24,49,1,0,0
0,0,0,195,22,59,1,0,1
0,0,0,,18,22,1,0,0
0,0,0,125,15,35,1,0,0
0,0,0,,11,41,1,0,0
0,0,0,,10,53,0,0,0
0,1,1,,20,28,1,0,0
0,0,1,,10,50,0,0,0
0,0,0,,10,44,1,0,0
0,0,1,,10,35,1,0,0
0,0,0,75,10,67,1,0,0
0,0,0,,10,50,1,0,0
0,0,0,145,17,56,1,0,0
0,0,0,,10,34,1,0,0
0,0,1,75,10,61,1,1,0
0,0,0,,10,57,1,0,1
0,1,0,,13,22,1,0,0
0,0,0,225,25,24,1,0,0
0,0,1,,12,48,1,0,0
0,0,1,75,10,39,1,0,0
0,0,0,,19,37,1,0,0
0,0,0,,12,33,1,0,0
0,0,0,,10,34,1,0,0
0,1,0,75,10,39,1,0,0
0,0,1,,10,35,1,0,0
0,0,1,155,18,44,1,0,0
0,0,0,75,10,46,1,0,1
0,0,1,145,17,78,1,0,0
0,0,1,75,10,19,1,1,0
0,0,0,50,10,21,1,0,0
0,0,1,,10,70,0,0,0
0,0,1,,13,53,1,0,0
0,0,1,165,19,28,1,0,0
0,0,1,,15,42,1,0,0
0,0,1,175,20,48,1,0,0
0,0,0,,10,25,1,0,0
0,0,0,75,10,25,1,0,0
0,0,1,75,10,43,1,0,0
0,0,0,165,19,49,1,0,0
0,0,0,,10,59,0,0,0
0,0,0,155,18,62,0,0,0
0,0,0,75,10,28,1,0,0
0,0,0,75,10,25,1,0,0
0,0,0,,18,23,1,0,0
0,0,0,,12,25,1,0,0
0,0,0,135,16,20,1,0,0
0,0,0,75,10,37,1,0,0
0,0,0,75,10,34,1,0,0
0,0,0,,10,52,1,0,0
0,0,1,,15,59,1,0,0
0,0,0,,15,48,1,0,0
0,0,1,,10,46,1,0,0
0,0,1,,10,21,1,0,0
0,0,0,75,10,54,1,0,0
0,0,1,,11,52,1,0,0
0,0,0,75,10,25,1,0,0
0,0,1,,10,42,1,0,0
0,0,0,75,10,47,1,0,0
0,0,0,75,10,30,1,0,0
0,0,1,,10,23,1,0,0
1,0,1,,10,33,1,0,0
0,0,0,75,10,44,1,0,0
0,0,0,,13,37,1,0,0
0,0,1,,10,61,1,0,0
0,0,1,50,10,21,1,0,0
0,0,0,75,10,29,1,0,0
0,0,0,75,10,41,1,0,0
0,0,0,,10,82,1,0,0
0,0,0,,14,53,1,0,0
0,0,1,75,10,54,1,0,0
0,0,0,75,14,52,1,0,0
0,0,1,75,10,50,1,0,0
0,0,0,,10,30,1,0,0
0,0,1,275,30,29,1,0,1
0,0,0,,10,54,0,0,0
0,0,1,75,10,34,1,0,0
1,0,0,75,10,20,1,0,0
0,0,1,75,10,42,1,0,0
0,0,0,50,10,68,1,0,0
0,0,0,225,25,52,1,0,0
0,0,0,,10,43,1,0,0
0,0,1,,10,37,1,0,0
0,0,0,,10,52,1,0,0
0,0,0,165,19,55,1,1,0
0,0,1,75,10,22,1,0,0
0,0,1,,10,66,1,0,0
0,0,1,,23,48,0,0,0
0,0,0,,10,37,1,0,0
0,0,1,,10,68,0,0,0
0,0,1,175,20,81,0,0,0
0,0,1,135,16,50,1,1,0
0,0,0,,10,49,1,1,0
0,0,1,75,12,27,1,0,0
0,0,1,,10,29,1,0,0
0,0,1,,24,25,1,0,1
0,0,1,,10,31,1,0,0
0,0,1,75,10,47,1,0,0
0,0,1,125,15,44,1,0,0
0,0,0,,13,61,1,0,0
0,0,0,,10,28,1,0,0
0,0,1,,10,62,0,0,0
0,0,0,75,10,50,1,0,0
0,0,1,75,25,24,1,0,0
0,0,0,,10,63,1,1,0
0,0,0,,13,37,1,0,0
1,0,0,75,20,24,1,0,1
0,0,0,,12,65,1,0,0
0,0,0,,10,56,0,0,0
0,0,1,,10,55,1,0,0
0,0,0,,11,22,1,0,0
0,0,0,145,17,53,1,0,0
0,0,0,75,10,28,1,0,1
0,0,0,135,16,40,1,0,0
0,0,0,225,25,59,1,0,0
0,0,0,75,10,43,1,0,0
0,0,0,,10,26,1,0,0
0,0,1,,10,29,1,0,0
0,0,1,75,10,51,1,0,0
0,0,1,100,15,17,1,0,0
0,0,0,165,19,29,1,0,1
0,0,1,,10,32,0,0,0
0,0,0,,15,41,1,0,0
0,0,0,,10,42,1,0,0
0,0,1,,10,58,0,0,0
1,0,0,,10,25,1,0,0
0,0,1,,10,54,1,0,0
0,0,0,,10,50,1,0,0
1,0,0,,10,75,1,0,0
0,0,0,,10,45,1,0,0
0,0,0,75,10,28,1,0,0
0,1,0,,10,42,1,0,0
0,0,0,115,14,51,1,0,0
0,0,0,75,15,28,1,1,0
0,0,1,,11,29,0,0,0
0,1,0,75,19,29,1,0,0
0,0,1,95,25,46,1,0,1
0,0,1,125,15,38,1,0,0
0,0,0,155,18,19,1,0,0
0,0,0,,10,44,1,0,1
0,0,0,145,17,44,1,0,0
0,0,1,145,17,55,1,0,0
0,0,0,125,15,53,1,0,0
0,1,0,,5,39,1,0,1
0,0,1,,10,38,1,1,1
1,0,0,125,15,23,1,1,1
0,0,0,115,14,23,1,0,1
0,1,0,,15,22,1,0,1
0,0,0,125,15,21,1,0,0
0,0,1,,16,56,1,0,0
0,0,0,175,20,28,1,0,1
0,1,0,275,30,19,1,0,0
0,0,0,155,18,20,1,0,0
0,0,0,,13,19,1,0,0
0,0,1,,12,19,1,1,0
0,0,0,75,10,20,1,0,1
0,0,1,135,16,40,1,0,0
0,0,0,275,30,19,1,0,1
0,0,1,,13,39,1,0,0
0,0,0,170,22,20,1,0,0
0,0,0,90,25,37,1,0,0
0,0,0,135,16,68,1,0,0
0,0,1,75,21,30,1,0,0
0,0,0,95,26,22,1,0,0
0,0,0,75,10,27,1,0,1
0,0,0,265,29,58,1,0,0
0,0,1,75,10,44,1,0,0
0,0,1,,15,18,0,0,0
0,0,0,75,15,20,1,0,0
0,0,1,75,25,20,1,0,0
0,0,0,75,17,28,1,0,0
0,0,0,75,15,25,1,0,1
0,0,0,100,15,24,1,0,0
0,0,0,75,10,46,1,1,0
0,0,0,145,17,19,1,0,0
0,0,0,135,16,27,1,1,1
0,0,0,,15,19,1,0,1
0,0,0,165,19,30,1,0,1
0,0,1,225,30,34,1,0,1
0,0,1,,14,43,1,1,0
0,0,1,105,13,36,1,0,0
0,0,1,195,22,23,1,0,1
0,0,0,75,35,61,1,0,1
0,0,0,75,10,54,1,0,0
0,1,0,,15,22,1,0,1
0,0,1,145,17,53,1,0,0
0,0,0,,5,31,0,0,1
0,0,1,125,15,50,1,1,0
0,0,1,,5,25,1,0,1
0,0,0,165,19,37,1,0,0
0,0,0,75,23,45,1,0,1
0,0,0,225,25,18,1,0,1
0,0,1,75,15,44,1,0,0
1,0,0,,9,50,1,0,1
0,0,1,135,16,44,1,1,0
0,0,0,75,22,28,1,0,0
0,0,0,165,19,21,1,1,1
0,0,0,195,22,46,1,0,1
0,0,0,,10,23,1,0,1
0,0,0,75,20,51,1,0,0
0,0,1,190,24,18,1,0,0
0,0,1,115,14,44,1,0,0
0,0,1,95,23,20,1,0,1
0,0,0,115,14,40,1,0,0
